,word,label,sentence_id
149090,the,O,10276
149091,elevated,O,10276
149092,intraocular,O,10276
149093,pressure,O,10276
149094,and,O,10276
149095,lamina,B-PART_OF_THE_EYES,10276
149096,cribrosa,I-PART_OF_THE_EYES,10276
149097,defects,O,10276
149098,also,O,10276
149099,need,O,10276
149100,correcting,O,10276
149101,to,O,10276
149102,prevent,O,10276
149103,further,O,10276
149104,damage,O,10276
149105,to,O,10276
149106,the,O,10276
149107,donor,O,10276
149108,RGCs,B-PART_OF_THE_EYES,10276
149109,Though,O,10277
149110,RGC,B-TREATMENT,10277
149111,therapy,I-TREATMENT,10277
149112,is,O,10277
149113,challenging,O,10277
149114,it,O,10277
149115,offers,O,10277
149116,a,O,10277
149117,very,O,10277
149118,real,O,10277
149119,prospect,O,10277
149120,of,O,10277
149121,optic,B-PART_OF_THE_EYES,10277
149122,nerve,I-PART_OF_THE_EYES,10277
149123,regeneration,O,10277
149124,as,O,10277
149125,there,O,10277
149126,are,O,10277
149127,few,O,10277
149128,options,O,10277
149129,for,O,10277
149130,gene,B-TREATMENT,10277
149131,therapy,I-TREATMENT,10277
149132,Retinal,O,10278
149133,Degeneration,O,10278
149134,,O,10278
149135,Gene,O,10278
149136,Therapy,O,10278
149137,Gene,B-TREATMENT,10279
149138,therapy,I-TREATMENT,10279
149139,strategies,O,10279
149140,aim,O,10279
149141,to,O,10279
149142,silence,O,10279
149143,replace,O,10279
149144,or,O,10279
149145,repair,O,10279
149146,defective,O,10279
149147,genes,B-CHEMICAL_COMPOUND,10279
149148,that,O,10279
149149,form,O,10279
149150,the,O,10279
149151,basis,O,10279
149152,of,O,10279
149153,inherited,B-NAME_OF_DISEASE,10279
149154,retinal,I-NAME_OF_DISEASE,10279
149155,diseases,I-NAME_OF_DISEASE,10279
149156,or,O,10279
149157,they,O,10279
149158,may,O,10279
149159,target,O,10279
149160,pathways,O,10279
149161,involved,O,10279
149162,in,O,10279
149163,inflammation,O,10279
149164,or,O,10279
149165,visual,O,10279
149166,transduction,O,10279
149167,Adeno-associated,B-CHEMICAL_COMPOUND,10280
149168,viruses,I-CHEMICAL_COMPOUND,10280
149169,AAVs,I-CHEMICAL_COMPOUND,10280
149170,are,O,10280
149171,non-pathogenic,O,10280
149172,and,O,10280
149173,have,O,10280
149174,been,O,10280
149175,shown,O,10280
149176,to,O,10280
149177,effectively,O,10280
149178,target,O,10280
149179,retinal,B-PART_OF_THE_EYES,10280
149180,cells,I-PART_OF_THE_EYES,10280
149181,such,O,10280
149182,as,O,10280
149183,photoreceptors,B-PART_OF_THE_EYES,10280
149184,and,O,10280
149185,RPE,B-PART_OF_THE_EYES,10280
149186,after,O,10280
149187,subretinal,O,10280
149188,injection,O,10280
149189,The,B-ORGANIZATION,10281
149190,FDA,I-ORGANIZATION,10281
149191,recently,O,10281
149192,approved,O,10281
149193,LUXTURNA,B-NAME_OF_DRUG,10281
149194,for,O,10281
149195,the,O,10281
149196,treatment,O,10281
149197,of,O,10281
149198,inherited,B-NAME_OF_DISEASE,10281
149199,retinal,I-NAME_OF_DISEASE,10281
149200,disorders,I-NAME_OF_DISEASE,10281
149201,using,O,10281
149202,AAV,B-CHEMICAL_COMPOUND,10281
149203,vectors,O,10281
149204,Specifically,O,10282
149205,it,O,10282
149206,is,O,10282
149207,used,O,10282
149208,for,O,10282
149209,the,O,10282
149210,treatment,O,10282
149211,of,O,10282
149212,Lebers,B-NAME_OF_DISEASE,10282
149213,congenital,I-NAME_OF_DISEASE,10282
149214,amaurosis,I-NAME_OF_DISEASE,10282
149215,LCA,I-NAME_OF_DISEASE,10282
149216,or,O,10282
149217,RP,B-NAME_OF_DISEASE,10282
149218,caused,O,10282
149219,by,O,10282
149220,confirmed,O,10282
149221,biallelic,B-CAUSE_OF_DISEASE,10282
149222,RPE65,I-CAUSE_OF_DISEASE,10282
149223,mutations,I-CAUSE_OF_DISEASE,10282
149224,The,O,10283
149225,approval,O,10283
149226,has,O,10283
149227,led,O,10283
149228,to,O,10283
149229,great,O,10283
149230,interest,O,10283
149231,in,O,10283
149232,the,O,10283
149233,development,O,10283
149234,of,O,10283
149235,AAV,B-TREATMENT,10283
149236,gene,I-TREATMENT,10283
149237,therapies,I-TREATMENT,10283
149238,for,O,10283
149239,inherited,B-NAME_OF_DISEASE,10283
149240,retinal,I-NAME_OF_DISEASE,10283
149241,disorders,I-NAME_OF_DISEASE,10283
149242,The,B-PART_OF_THE_EYES,10284
149243,blood-retina,I-PART_OF_THE_EYES,10284
149244,barrier,I-PART_OF_THE_EYES,10284
149245,formed,O,10284
149246,by,O,10284
149247,the,B-PART_OF_THE_EYES,10284
149248,retinal,I-PART_OF_THE_EYES,10284
149249,pigment,I-PART_OF_THE_EYES,10284
149250,epithelium,I-PART_OF_THE_EYES,10284
149251,helps,O,10284
149252,to,O,10284
149253,prevent,O,10284
149254,y,O,10284
149255,g,O,10284
149256,efforts,O,10284
149257,have,O,10284
149258,focused,O,10284
149259,on,O,10284
149260,generating,O,10284
149261,can,O,10284
149262,be,O,10284
149263,isolated,O,10284
149264,from,O,10284
149265,organoids,O,10284
149266,for,O,10284
149267,sub-retinal,O,10284
149268,splantation,O,10284
149269,and,O,10284
149270,improvement,O,10284
149271,of,O,10284
149272,RGC,B-PART_OF_THE_EYES,10284
149273,function,O,10284
149274,while,O,10284
149275,cone,B-PART_OF_THE_EYES,10284
149276,photoreceptor,I-PART_OF_THE_EYES,10284
149277,density,O,10284
149278,can,O,10284
149279,be,O,10284
149280,increased,O,10284
149281,in,O,10284
149282,organoids,O,10284
149283,so,O,10284
149284,they,O,10284
149285,can,O,10284
149286,be,O,10284
149287,isolated,O,10284
149288,for,O,10284
149289,transplantation,O,10284
149290,These,O,10285
149291,genes,O,10285
149292,have,O,10285
149293,been,O,10285
149294,delivered,O,10285
149295,via,O,10285
149296,lentivirus,B-CHEMICAL_COMPOUND,10285
149297,to,O,10285
149298,test,O,10285
149299,their,O,10285
149300,safety,O,10285
149301,and,O,10285
149302,efficacy,O,10285
149303,A,O,10286
149304,dual,O,10286
149305,vector,O,10286
149306,approach,O,10286
149307,has,O,10286
149308,recently,O,10286
149309,been,O,10286
149310,used,O,10286
149311,to,O,10286
149312,restore,O,10286
149313,the,O,10286
149314,function,O,10286
149315,of,O,10286
149316,ABCA4,B-CHEMICAL_COMPOUND,10286
149317,in,O,10286
149318,homozygous,O,10286
149319,null,O,10286
149320,mice,O,10286
149321,which,O,10286
149322,is,O,10286
149323,a,O,10286
149324,novel,O,10286
149325,way,O,10286
149326,to,O,10286
149327,increase,O,10286
149328,AAV,B-CHEMICAL_COMPOUND,10286
149329,vector,O,10286
149330,capacity,O,10286
149331,but,O,10286
149332,the,O,10286
149333,level,O,10286
149334,of,O,10286
149335,expression,O,10286
149336,may,O,10286
149337,not,O,10286
149338,be,O,10286
149339,enough,O,10286
149340,to,O,10286
149341,elicit,O,10286
149342,a,O,10286
149343,therapeutic,O,10286
149344,effect,O,10286
149345,Other,O,10287
149346,strategies,O,10287
149347,to,O,10287
149348,deliver,O,10287
149349,gene,B-TREATMENT,10287
149350,therapies,I-TREATMENT,10287
149351,include,O,10287
149352,using,O,10287
149353,antisense,B-CHEMICAL_COMPOUND,10287
149354,oligonucleotides,I-CHEMICAL_COMPOUND,10287
149355,for,O,10287
149356,transient,O,10287
149357,expression,O,10287
149358,which,O,10287
149359,have,O,10287
149360,been,O,10287
149361,used,O,10287
149362,for,O,10287
149363,CEP290,B-CHEMICAL_COMPOUND,10287
149364,in,O,10287
149365,LCA,B-NAME_OF_DISEASE,10287
149366,and,O,10287
149367,QR-421a,B-CHEMICAL_COMPOUND,10287
149368,for,O,10287
149369,LCA,B-NAME_OF_DISEASE,10287
149370,involving,O,10287
149371,USH2A,B-CHEMICAL_COMPOUND,10287
149372,Retinal,B-PART_OF_THE_EYES,10288
149373,organoids,I-PART_OF_THE_EYES,10288
149374,have,O,10288
149375,recently,O,10288
149376,been,O,10288
149377,used,O,10288
149378,to,O,10288
149379,model,O,10288
149380,X-linked,B-NAME_OF_DISEASE,10288
149381,RP,I-NAME_OF_DISEASE,10288
149382,caused,O,10288
149383,by,O,10288
149384,RP2,B-CAUSE_OF_DISEASE,10288
149385,mutations,I-CAUSE_OF_DISEASE,10288
149386,Gene,B-TREATMENT,10289
149387,therapy,I-TREATMENT,10289
149388,delivered,I-TREATMENT,10289
149389,by,I-TREATMENT,10289
149390,AAVs,I-TREATMENT,10289
149391,can,O,10289
149392,correct,O,10289
149393,photoreceptor,B-SIGN_AND_SYMPTOM,10289
149394,degeneration,I-SIGN_AND_SYMPTOM,10289
149395,and,I-SIGN_AND_SYMPTOM,10289
149396,thinning,I-SIGN_AND_SYMPTOM,10289
149397,of,I-SIGN_AND_SYMPTOM,10289
149398,the,I-SIGN_AND_SYMPTOM,10289
149399,outer,I-SIGN_AND_SYMPTOM,10289
149400,nuclear,I-SIGN_AND_SYMPTOM,10289
149401,layer,I-SIGN_AND_SYMPTOM,10289
149402,in,I-SIGN_AND_SYMPTOM,10289
149403,RP2-mutated,I-SIGN_AND_SYMPTOM,10289
149404,organoids,I-SIGN_AND_SYMPTOM,10289
149405,from,O,10289
149406,patients,O,10289
149407,RPGR,B-NAME_OF_DISEASE,10290
149408,has,O,10290
149409,also,O,10290
149410,been,O,10290
149411,targeted,O,10290
149412,by,O,10290
149413,AAVs,B-CHEMICAL_COMPOUND,10290
149414,for,O,10290
149415,a,B-TREATMENT,10290
149416,gene,I-TREATMENT,10290
149417,therapy,I-TREATMENT,10290
149418,approach,O,10290
149419,to,O,10290
149420,treating,O,10290
149421,X-linked,B-NAME_OF_DISEASE,10290
149422,RP,I-NAME_OF_DISEASE,10290
149423,To,O,10291
149424,protect,O,10291
149425,cone,B-PART_OF_THE_EYES,10291
149426,photoreceptors,I-PART_OF_THE_EYES,10291
149427,in,O,10291
149428,a,O,10291
149429,mouse,O,10291
149430,model,O,10291
149431,of,O,10291
149432,retinal,B-NAME_OF_DISEASE,10291
149433,degeneration,I-NAME_OF_DISEASE,10291
149434,microglia,O,10291
149435,have,O,10291
149436,been,O,10291
149437,stimulated,O,10291
149438,with,O,10291
149439,TGF-ɴ1,B-CHEMICAL_COMPOUND,10291
149440,using,O,10291
149441,AAVs,B-CHEMICAL_COMPOUND,10291
149442,In,O,10292
149443,three,O,10292
149444,mouse,O,10292
149445,models,O,10292
149446,of,O,10292
149447,RP,B-NAME_OF_DISEASE,10292
149448,carrying,O,10292
149449,different,O,10292
149450,mutations,O,10292
149451,AAV-mediated,O,10292
149452,delivery,O,10292
149453,of,O,10292
149454,TGF-ɴ1,B-CHEMICAL_COMPOUND,10292
149455,rescued,O,10292
149456,degenerating,B-SIGN_AND_SYMPTOM,10292
149457,cones,I-SIGN_AND_SYMPTOM,10292
149458,The,O,10293
149459,results,O,10293
149460,suggest,O,10293
149461,that,O,10293
149462,TGF-ɴ1,B-CHEMICAL_COMPOUND,10293
149463,can,O,10293
149464,protect,O,10293
149465,vision,O,10293
149466,and,O,10293
149467,may,O,10293
149468,benefit,O,10293
149469,patients,O,10293
149470,with,O,10293
149471,neurodegeneration,B-NAME_OF_DISEASE,10293
149472,A,O,10294
149473,novel,O,10294
149474,gene,B-TREATMENT,10294
149475,therapy,I-TREATMENT,10294
149476,approach,O,10294
149477,to,O,10294
149478,AMD,B-NAME_OF_DISEASE,10294
149479,blocks,O,10294
149480,inflammation,O,10294
149481,caused,O,10294
149482,by,O,10294
149483,the,O,10294
149484,complement,O,10294
149485,system,O,10294
149486,Here,O,10295
149487,AAVs,B-CHEMICAL_COMPOUND,10295
149488,are,O,10295
149489,used,O,10295
149490,to,O,10295
149491,deliver,O,10295
149492,a,O,10295
149493,proprietary,O,10295
149494,protein,B-CHEMICAL_COMPOUND,10295
149495,after,O,10295
149496,vitrectomy,B-TREATMENT,10295
149497,phase,O,10295
149498,III,O,10295
149499,trials,O,10295
149500,commenced,O,10295
149501,in,O,10295
149502,January,O,10295
149503,2019,O,10295
149504,to,O,10295
149505,test,O,10295
149506,the,O,10295
149507,safety,O,10295
149508,and,O,10295
149509,efficacy,O,10295
149510,of,O,10295
149511,this,O,10295
149512,gene,B-TREATMENT,10295
149513,therapy,I-TREATMENT,10295
149514,in,O,10295
149515,humans,O,10295
149516,for,O,10295
149517,treating,O,10295
149518,dry,B-NAME_OF_DISEASE,10295
149519,AMD,I-NAME_OF_DISEASE,10295
149520,with,O,10295
149521,no,O,10295
149522,safety,O,10295
149523,concerns,O,10295
149524,to,O,10295
149525,date,O,10295
149526,There,O,10296
149527,is,O,10296
149528,also,O,10296
149529,evidence,O,10296
149530,that,O,10296
149531,gene,B-TREATMENT,10296
149532,therapies,I-TREATMENT,10296
149533,may,O,10296
149534,also,O,10296
149535,help,O,10296
149536,glaucoma,B-NAME_OF_DISEASE,10296
149537,patients,O,10296
149538,by,O,10296
149539,targeting,O,10296
149540,aquaporin-1,B-CHEMICAL_COMPOUND,10296
149541,in,O,10296
149542,the,B-PART_OF_THE_EYES,10296
149543,ciliary,I-PART_OF_THE_EYES,10296
149544,body,I-PART_OF_THE_EYES,10296
149545,using,O,10296
149546,CRISPR-Cas9,B-TREATMENT,10296
149547,to,O,10296
149548,reduce,O,10296
149549,intraocular,O,10296
149550,pressure,O,10296
149551,Other,O,10297
149552,research,O,10297
149553,highlights,O,10297
149554,a,B-TREATMENT,10297
149555,CRISPR-Cas9,I-TREATMENT,10297
149556,approach,I-TREATMENT,10297
149557,to,O,10297
149558,gene,O,10297
149559,editing,O,10297
149560,MYOC,B-SIGN_AND_SYMPTOM,10297
149561,that,O,10297
149562,has,O,10297
149563,been,O,10297
149564,able,O,10297
149565,to,O,10297
149566,lower,O,10297
149567,intraocular,O,10297
149568,pressure,O,10297
149569,in,O,10297
149570,glaucomatous,O,10297
149571,mouse,O,10297
149572,eyes,O,10297
149573,Cell,B-TREATMENT,10298
149574,and,I-TREATMENT,10298
149575,gene,I-TREATMENT,10298
149576,therapies,I-TREATMENT,10298
149577,have,O,10298
149578,the,O,10298
149579,potential,O,10298
149580,to,O,10298
149581,restore,O,10298
149582,vision,O,10298
149583,after,O,10298
149584,retinal,B-NAME_OF_DISEASE,10298
149585,degeneration,I-NAME_OF_DISEASE,10298
149586,however,O,10298
149587,the,O,10298
149588,delivery,O,10298
149589,and,O,10298
149590,integration,O,10298
149591,of,O,10298
149592,these,O,10298
149593,approaches,O,10298
149594,remains,O,10298
149595,problematic,O,10298
149596,and,O,10298
149597,the,O,10298
149598,number,O,10298
149599,of,O,10298
149600,approved,O,10298
149601,advanced,O,10298
149602,therapeutic,O,10298
149603,medicinal,O,10298
149604,products,O,10298
149605,is,O,10298
149606,few,O,10298
149607,Here,O,10299
149608,we,O,10299
149609,evaluate,O,10299
149610,in,B-TREATMENT,10299
149611,vivo,I-TREATMENT,10299
149612,reprogramming,I-TREATMENT,10299
149613,of,O,10299
149614,Müller,B-PART_OF_THE_EYES,10299
149615,glia,I-PART_OF_THE_EYES,10299
149616,as,O,10299
149617,an,O,10299
149618,innovative,O,10299
149619,approach,O,10299
149620,to,O,10299
149621,treating,O,10299
149622,late-stage,B-NAME_OF_DISEASE,10299
149623,retinal,I-NAME_OF_DISEASE,10299
149624,degeneration,I-NAME_OF_DISEASE,10299
149625,Since,O,10300
149626,the,O,10300
149627,discovery,O,10300
149628,that,O,10300
149629,4-Oct,B-CHEMICAL_COMPOUND,10300
149630,KLF4,B-CHEMICAL_COMPOUND,10300
149631,SOX2,B-CHEMICAL_COMPOUND,10300
149632,and,O,10300
149633,cMYC,B-CHEMICAL_COMPOUND,10300
149634,transcription,O,10300
149635,factors,O,10300
149636,can,O,10300
149637,reprogram,O,10300
149638,somatic,O,10300
149639,cells,O,10300
149640,into,O,10300
149641,induced,O,10300
149642,pluripotent,B-PART_OF_THE_EYES,10300
149643,stem,I-PART_OF_THE_EYES,10300
149644,cells,I-PART_OF_THE_EYES,10300
149645,there,O,10300
149646,has,O,10300
149647,been,O,10300
149648,great,O,10300
149649,interest,O,10300
149650,in,O,10300
149651,direct,O,10300
149652,reprogramming,O,10300
149653,for,O,10300
149654,the,O,10300
149655,development,O,10300
149656,of,O,10300
149657,new,O,10300
149658,cell,O,10300
149659,therapies,O,10300
149660,There,O,10301
149661,is,O,10301
149662,precedent,O,10301
149663,for,O,10301
149664,reprogramming,O,10301
149665,of,O,10301
149666,retinal,B-PART_OF_THE_EYES,10301
149667,cell,I-PART_OF_THE_EYES,10301
149668,types,O,10301
149669,such,O,10301
149670,as,O,10301
149671,fibroblasts,O,10301
149672,to,O,10301
149673,rods,B-PART_OF_THE_EYES,10301
149674,and,O,10301
149675,in,B-TREATMENT,10301
149676,vivo,I-TREATMENT,10301
149677,reprogramming,I-TREATMENT,10301
149678,of,O,10301
149679,Müller,B-PART_OF_THE_EYES,10301
149680,glia,I-PART_OF_THE_EYES,10301
149681,to,O,10301
149682,rods,B-PART_OF_THE_EYES,10301
149683,Thus,O,10302
149684,the,O,10302
149685,application,O,10302
149686,of,O,10302
149687,transcription,O,10302
149688,factors,O,10302
149689,directly,O,10302
149690,for,O,10302
149691,in,B-TREATMENT,10302
149692,vivo,I-TREATMENT,10302
149693,reprogramming,I-TREATMENT,10302
149694,of,O,10302
149695,retinal,B-PART_OF_THE_EYES,10302
149696,cell,I-PART_OF_THE_EYES,10302
149697,types,O,10302
149698,is,O,10302
149699,an,O,10302
149700,exciting,O,10302
149701,new,O,10302
149702,therapeutic,O,10302
149703,approach,O,10302
149704,to,O,10302
149705,photoreceptor,B-SIGN_AND_SYMPTOM,10302
149706,degeneration,I-SIGN_AND_SYMPTOM,10302
149707,Müller,B-PART_OF_THE_EYES,10303
149708,glia,I-PART_OF_THE_EYES,10303
149709,represents,O,10303
149710,the,O,10303
149711,best,O,10303
149712,potential,O,10303
149713,source,O,10303
149714,in,O,10303
149715,the,B-PART_OF_THE_EYES,10303
149716,retina,I-PART_OF_THE_EYES,10303
149717,for,O,10303
149718,in,O,10303
149719,vivo,O,10303
149720,conversion,O,10303
149721,to,O,10303
149722,photoreceptors,B-PART_OF_THE_EYES,10303
149723,as,O,10303
149724,they,O,10303
149725,are,O,10303
149726,the,O,10303
149727,primary,O,10303
149728,support,O,10303
149729,cell,O,10303
149730,of,O,10303
149731,the,B-PART_OF_THE_EYES,10303
149732,retina,I-PART_OF_THE_EYES,10303
149733,and,O,10303
149734,activate,O,10303
149735,on,O,10303
149736,the,O,10303
149737,injury,O,10303
149738,In,O,10304
149739,the,O,10304
149740,zebrafish,O,10304
149741,retina,B-PART_OF_THE_EYES,10304
149742,Müller,B-PART_OF_THE_EYES,10304
149743,glia,I-PART_OF_THE_EYES,10304
149744,cells,I-PART_OF_THE_EYES,10304
149745,have,O,10304
149746,been,O,10304
149747,shown,O,10304
149748,to,O,10304
149749,regenerate,O,10304
149750,other,O,10304
149751,retinal,B-PART_OF_THE_EYES,10304
149752,cell,I-PART_OF_THE_EYES,10304
149753,types,O,10304
149754,after,O,10304
149755,injury,O,10304
149756,and,O,10304
149757,this,O,10304
149758,finding,O,10304
149759,suggests,O,10304
149760,they,O,10304
149761,have,O,10304
149762,a,O,10304
149763,progenitor,O,10304
149764,capacity,O,10304
149765,The,B-CHEMICAL_COMPOUND,10305
149766,ASCL1,I-CHEMICAL_COMPOUND,10305
149767,gene,I-CHEMICAL_COMPOUND,10305
149768,was,O,10305
149769,shown,O,10305
149770,to,O,10305
149771,be,O,10305
149772,up-regulated,O,10305
149773,in,O,10305
149774,Müller,B-PART_OF_THE_EYES,10305
149775,glia,I-PART_OF_THE_EYES,10305
149776,that,O,10305
149777,contributed,O,10305
149778,to,O,10305
149779,the,O,10305
149780,regeneration,O,10305
149781,of,O,10305
149782,neurons,O,10305
149783,In,O,10306
149784,rodents,O,10306
149785,Müller,B-PART_OF_THE_EYES,10306
149786,glia,I-PART_OF_THE_EYES,10306
149787,is,O,10306
149788,not,O,10306
149789,associated,O,10306
149790,with,O,10306
149791,retinal,B-NAME_OF_DISEASE,10306
149792,regeneration,I-NAME_OF_DISEASE,10306
149793,suggested,O,10306
149794,to,O,10306
149795,be,O,10306
149796,a,O,10306
149797,result,O,10306
149798,of,O,10306
149799,epigenetic,O,10306
149800,repression,O,10306
149801,but,O,10306
149802,they,O,10306
149803,have,O,10306
149804,been,O,10306
149805,stimulated,O,10306
149806,to,O,10306
149807,generate,O,10306
149808,neurons,O,10306
149809,by,O,10306
149810,ASCL1,B-CHEMICAL_COMPOUND,10306
149811,overexpression,O,10306
149812,and,O,10306
149813,use,O,10306
149814,of,O,10306
149815,a,B-NAME_OF_DRUG,10306
149816,histone,I-NAME_OF_DRUG,10306
149817,deacetylase,I-NAME_OF_DRUG,10306
149818,inhibitor,I-NAME_OF_DRUG,10306
149819,trichostatin,I-NAME_OF_DRUG,10306
149820,A,I-NAME_OF_DRUG,10306
149821,Another,O,10307
149822,method,O,10307
149823,to,O,10307
149824,reprogram,O,10307
149825,Müller,B-PART_OF_THE_EYES,10307
149826,glia,I-PART_OF_THE_EYES,10307
149827,is,O,10307
149828,by,O,10307
149829,cell,O,10307
149830,fusion,O,10307
149831,with,O,10307
149832,hematopoietic,O,10307
149833,progenitors,O,10307
149834,which,O,10307
149835,has,O,10307
149836,been,O,10307
149837,shown,O,10307
149838,to,O,10307
149839,stimulate,O,10307
149840,their,O,10307
149841,conversion,O,10307
149842,to,O,10307
149843,photoreceptor,B-PART_OF_THE_EYES,10307
149844,precursors,O,10307
149845,More,O,10308
149846,recently,O,10308
149847,the,O,10308
149848,transcription,O,10308
149849,factors,O,10308
149850,OTX2,B-CHEMICAL_COMPOUND,10308
149851,CRX,B-CHEMICAL_COMPOUND,10308
149852,and,O,10308
149853,NRL,B-CHEMICAL_COMPOUND,10308
149854,have,O,10308
149855,been,O,10308
149856,used,O,10308
149857,to,O,10308
149858,reprogram,O,10308
149859,Müller,B-PART_OF_THE_EYES,10308
149860,glia,I-PART_OF_THE_EYES,10308
149861,to,O,10308
149862,rod,B-PART_OF_THE_EYES,10308
149863,photoreceptors,I-PART_OF_THE_EYES,10308
149864,in,O,10308
149865,Gnat1rd17Gnat2cpfl3,O,10308
149866,double,O,10308
149867,mutant,O,10308
149868,mice,O,10308
149869,This,O,10309
149870,study,O,10309
149871,used,O,10309
149872,beta-catenin,B-CHEMICAL_COMPOUND,10309
149873,to,O,10309
149874,drive,O,10309
149875,proliferation,O,10309
149876,of,O,10309
149877,Müller,B-PART_OF_THE_EYES,10309
149878,glia,I-PART_OF_THE_EYES,10309
149879,before,O,10309
149880,subsequent,O,10309
149881,reprogramming,O,10309
149882,to,O,10309
149883,rod,B-PART_OF_THE_EYES,10309
149884,photoreceptors,B-PART_OF_THE_EYES,10309
149885,in,O,10309
149886,mice,O,10309
149887,that,O,10309
149888,lack,O,10309
149889,functional,O,10309
149890,photoreceptors,B-PART_OF_THE_EYES,10309
149891,Overall,O,10310
149892,there,O,10310
149893,is,O,10310
149894,significant,O,10310
149895,promise,O,10310
149896,in,O,10310
149897,the,O,10310
149898,potential,O,10310
149899,of,O,10310
149900,converting,O,10310
149901,Müller,B-PART_OF_THE_EYES,10310
149902,glia,I-PART_OF_THE_EYES,10310
149903,to,O,10310
149904,photoreceptors,B-PART_OF_THE_EYES,10310
149905,to,O,10310
149906,reverse,O,10310
149907,retinal,B-NAME_OF_DISEASE,10310
149908,degeneration,I-NAME_OF_DISEASE,10310
149909,RPE,B-PART_OF_THE_EYES,10311
149910,has,O,10311
149911,been,O,10311
149912,shown,O,10311
149913,to,O,10311
149914,have,O,10311
149915,stem,O,10311
149916,cell,O,10311
149917,properties,O,10311
149918,in,O,10311
149919,vitro,O,10311
149920,and,O,10311
149921,is,O,10311
149922,another,O,10311
149923,candidate,O,10311
149924,to,O,10311
149925,regenerate,O,10311
149926,photoreceptors,B-PART_OF_THE_EYES,10311
149927,as,O,10311
149928,it,O,10311
149929,is,O,10311
149930,adjacently,O,10311
149931,located,O,10311
149932,to,O,10311
149933,them,O,10311
149934,in,O,10311
149935,the,O,10311
149936,outer,O,10311
149937,nuclear,O,10311
149938,layer,O,10311
149939,However,O,10312
149940,RPE,B-PART_OF_THE_EYES,10312
149941,is,O,10312
149942,a,O,10312
149943,quiescent,O,10312
149944,monolayer,O,10312
149945,and,O,10312
149946,cell,O,10312
149947,conversions,O,10312
149948,of,O,10312
149949,RPE,B-PART_OF_THE_EYES,10312
149950,to,O,10312
149951,photoreceptors,B-PART_OF_THE_EYES,10312
149952,may,O,10312
149953,be,O,10312
149954,counterintuitive,O,10312
149955,given,O,10312
149956,its,O,10312
149957,fundamental,O,10312
149958,role,O,10312
149959,in,O,10312
149960,photoreceptor,B-PART_OF_THE_EYES,10312
149961,homeostasis,O,10312
149962,In,B-TREATMENT,10313
149963,vivo,I-TREATMENT,10313
149964,reprogramming,I-TREATMENT,10313
149965,is,O,10313
149966,also,O,10313
149967,attractive,O,10313
149968,for,O,10313
149969,the,O,10313
149970,regeneration,O,10313
149971,of,O,10313
149972,RGCs,B-PART_OF_THE_EYES,10313
149973,and,O,10313
149974,the,O,10313
149975,treatment,O,10313
149976,of,O,10313
149977,glaucoma,B-NAME_OF_DISEASE,10313
149978,One,O,10314
149979,strategy,O,10314
149980,has,O,10314
149981,been,O,10314
149982,developed,O,10314
149983,to,O,10314
149984,convert,O,10314
149985,amacrine,B-PART_OF_THE_EYES,10314
149986,interneurons,I-PART_OF_THE_EYES,10314
149987,into,O,10314
149988,RGCs,B-PART_OF_THE_EYES,10314
149989,by,O,10314
149990,overexpressing,O,10314
149991,Atoh7,B-CHEMICAL_COMPOUND,10314
149992,Brn3B,B-CHEMICAL_COMPOUND,10314
149993,Sox4,B-CHEMICAL_COMPOUND,10314
149994,Sox11,B-CHEMICAL_COMPOUND,10314
149995,and,O,10314
149996,Isl1,B-CHEMICAL_COMPOUND,10314
149997,which,O,10314
149998,are,O,10314
149999,established,O,10314
150000,transcription,O,10314
150001,factors,O,10314
150002,in,O,10314
150003,RGC,B-PART_OF_THE_EYES,10314
150004,development,O,10314
150005,There,O,10315
150006,is,O,10315
150007,also,O,10315
150008,evidence,O,10315
150009,that,O,10315
150010,Ascl1,B-CHEMICAL_COMPOUND,10315
150011,Brn3b,B-CHEMICAL_COMPOUND,10315
150012,and,O,10315
150013,Isl1,B-CHEMICAL_COMPOUND,10315
150014,transcription,O,10315
150015,factors,O,10315
150016,can,O,10315
150017,convert,O,10315
150018,mouse,O,10315
150019,fibroblasts,B-PART_OF_THE_EYES,10315
150020,into,O,10315
150021,induced,O,10315
150022,RGCs,B-PART_OF_THE_EYES,10315
150023,Br,O,10316
150024,Overexpression,O,10316
150025,of,O,10316
150026,KLF4,B-CHEMICAL_COMPOUND,10316
150027,has,O,10316
150028,also,O,10316
150029,been,O,10316
150030,shown,O,10316
150031,to,O,10316
150032,induce,O,10316
150033,the,O,10316
150034,regeneration,O,10316
150035,of,O,10316
150036,RGCs,B-PART_OF_THE_EYES,10316
150037,in,O,10316
150038,vivo,O,10316
150039,even,O,10316
150040,though,O,10316
150041,it,O,10316
150042,is,O,10316
150043,not,O,10316
150044,essential,O,10316
150045,for,O,10316
150046,their,O,10316
150047,development,O,10316
150048,By,O,10317
150049,using,O,10317
150050,a,O,10317
150051,systematic,O,10317
150052,data-driven,O,10317
150053,approach,O,10317
150054,we,O,10317
150055,will,O,10317
150056,be,O,10317
150057,able,O,10317
150058,to,O,10317
150059,predict,O,10317
150060,optimal,O,10317
150061,transcription,O,10317
150062,factor,O,10317
150063,sets,O,10317
150064,for,O,10317
150065,the,O,10317
150066,conversion,O,10317
150067,of,O,10317
150068,retinal,B-PART_OF_THE_EYES,10317
150069,cell,I-PART_OF_THE_EYES,10317
